0	0.95	0.9165120593692022	0.7467469999999999
1	0.9501706484641638	0.8743718592964824	0.818819
10	0.9259259259259259	0.4854368932038835	0.995996
11	0.9504685408299867	0.8343125734430082	0.943944
12	0.9503464203233256	0.7283185840707964	0.85986
13	0.9529914529914529	0.9529914529914529	0.631632
14	0.9724770642201835	0.9724770642201835	0.646647
15	0.9551020408163265	0.8327402135231317	0.6
2	0.9509803921568627	0.7698412698412699	0.9639639999999999
3	0.9512893982808023	0.7248908296943232	0.988989
4	0.9501495513459621	0.9352306182531894	0.6
5	0.9501517121803208	0.7693927693927693	0.917918
6	0.9550719550719551	0.9550719550719551	0.6
7	0.9521846661170651	0.5563583815028902	0.980981
8	0.9505154639175257	0.6834692364714603	0.938939
9	0.9521276595744681	0.3874458874458874	0.980981
